result_id,matrix,source_svg,row,column,paper_display,source_code_power_value,source_code_power_display,source_code_power_match,paper_equation_multiply_value,paper_equation_multiply_display,paper_equation_multiply_match,llm_regenerated,credit
COR-0472,hc_1m_new,hc_1m_16-20_new.svg,RAPS,VEC,-0.18,-0.17670858392564243,-0.18,yes,-0.06035401858939309,-0.06,no,no,author_data_deterministic_replay
COR-0473,hc_1m_new,hc_1m_16-20_new.svg,RAPS,PLF,0.76,0.7600943138326957,0.76,yes,0.8182955166757792,0.82,no,no,author_data_deterministic_replay
COR-0474,hc_1m_new,hc_1m_16-20_new.svg,RAPS,IQS,0.74,0.7409171678512849,0.74,yes,0.6550369054127937,0.66,no,no,author_data_deterministic_replay
COR-0475,hc_1m_new,hc_1m_16-20_new.svg,RAPS,Return,-0.02,-0.02205440131219246,-0.02,yes,0.00010934937124111334,0.00,no,no,author_data_deterministic_replay
COR-0476,hc_1m_new,hc_1m_16-20_new.svg,EVC,PVS,0.11,0.11243849097867685,0.11,yes,0.11243849097867685,0.11,yes,no,author_data_deterministic_replay
COR-0477,hc_1m_new,hc_1m_16-20_new.svg,EVC,RAPS,0.22,0.21621787862219788,0.22,yes,0.11243849097867685,0.11,no,no,author_data_deterministic_replay
COR-0478,hc_1m_new,hc_1m_16-20_new.svg,EVC,EVC,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0479,hc_1m_new,hc_1m_16-20_new.svg,EVC,VEC,-0.33,-0.3314516129032257,-0.33,yes,-0.3314516129032257,-0.33,yes,no,author_data_deterministic_replay
COR-0480,hc_1m_new,hc_1m_16-20_new.svg,EVC,PLF,-0.19,-0.18939311098961176,-0.19,yes,-0.18939311098961176,-0.19,yes,no,author_data_deterministic_replay
COR-0481,hc_1m_new,hc_1m_16-20_new.svg,EVC,IQS,0.44,0.43891470749043204,0.44,yes,0.43891470749043204,0.44,yes,no,author_data_deterministic_replay
COR-0482,hc_1m_new,hc_1m_16-20_new.svg,EVC,Return,-0.11,-0.1108050847457627,-0.11,yes,-0.1108050847457627,-0.11,yes,no,author_data_deterministic_replay
COR-0483,hc_1m_new,hc_1m_16-20_new.svg,VEC,PVS,-0.06,-0.06035401858939309,-0.06,yes,-0.06035401858939309,-0.06,yes,no,author_data_deterministic_replay
COR-0484,hc_1m_new,hc_1m_16-20_new.svg,VEC,RAPS,-0.18,-0.17670858392564243,-0.18,yes,-0.06035401858939309,-0.06,no,no,author_data_deterministic_replay
COR-0485,hc_1m_new,hc_1m_16-20_new.svg,VEC,EVC,-0.33,-0.3314516129032257,-0.33,yes,-0.3314516129032257,-0.33,yes,no,author_data_deterministic_replay
COR-0486,hc_1m_new,hc_1m_16-20_new.svg,VEC,VEC,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0487,hc_1m_new,hc_1m_16-20_new.svg,VEC,PLF,0.08,0.08372744669218153,0.08,yes,0.08372744669218153,0.08,yes,no,author_data_deterministic_replay
COR-0488,hc_1m_new,hc_1m_16-20_new.svg,VEC,IQS,-0.56,-0.5592058501913613,-0.56,yes,-0.5592058501913613,-0.56,yes,no,author_data_deterministic_replay
COR-0489,hc_1m_new,hc_1m_16-20_new.svg,VEC,Return,0.08,0.08143794423182064,0.08,yes,0.08143794423182064,0.08,yes,no,author_data_deterministic_replay
COR-0490,hc_1m_new,hc_1m_16-20_new.svg,PLF,PVS,0.82,0.8182955166757792,0.82,yes,0.8182955166757792,0.82,yes,no,author_data_deterministic_replay
COR-0491,hc_1m_new,hc_1m_16-20_new.svg,PLF,RAPS,0.76,0.7600943138326957,0.76,yes,0.8182955166757792,0.82,no,no,author_data_deterministic_replay
COR-0492,hc_1m_new,hc_1m_16-20_new.svg,PLF,EVC,-0.19,-0.18939311098961176,-0.19,yes,-0.18939311098961176,-0.19,yes,no,author_data_deterministic_replay
COR-0493,hc_1m_new,hc_1m_16-20_new.svg,PLF,VEC,0.08,0.08372744669218153,0.08,yes,0.08372744669218153,0.08,yes,no,author_data_deterministic_replay
COR-0494,hc_1m_new,hc_1m_16-20_new.svg,PLF,PLF,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0495,hc_1m_new,hc_1m_16-20_new.svg,PLF,IQS,0.37,0.3702638053581192,0.37,yes,0.3702638053581192,0.37,yes,no,author_data_deterministic_replay
COR-0496,hc_1m_new,hc_1m_16-20_new.svg,PLF,Return,0.05,0.05275423728813558,0.05,yes,0.05275423728813558,0.05,yes,no,author_data_deterministic_replay
COR-0497,hc_1m_new,hc_1m_16-20_new.svg,IQS,PVS,0.66,0.6550369054127937,0.66,yes,0.6550369054127937,0.66,yes,no,author_data_deterministic_replay
COR-0498,hc_1m_new,hc_1m_16-20_new.svg,IQS,RAPS,0.74,0.7409171678512849,0.74,yes,0.6550369054127937,0.66,no,no,author_data_deterministic_replay
COR-0499,hc_1m_new,hc_1m_16-20_new.svg,IQS,EVC,0.44,0.43891470749043204,0.44,yes,0.43891470749043204,0.44,yes,no,author_data_deterministic_replay
COR-0500,hc_1m_new,hc_1m_16-20_new.svg,IQS,VEC,-0.56,-0.5592058501913613,-0.56,yes,-0.5592058501913613,-0.56,yes,no,author_data_deterministic_replay
COR-0501,hc_1m_new,hc_1m_16-20_new.svg,IQS,PLF,0.37,0.3702638053581192,0.37,yes,0.3702638053581192,0.37,yes,no,author_data_deterministic_replay
COR-0502,hc_1m_new,hc_1m_16-20_new.svg,IQS,IQS,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0503,hc_1m_new,hc_1m_16-20_new.svg,IQS,Return,-0.06,-0.059014488791689426,-0.06,yes,-0.059014488791689426,-0.06,yes,no,author_data_deterministic_replay
COR-0504,hc_1m_new,hc_1m_16-20_new.svg,Return,PVS,0.00,0.00010934937124111334,0.00,yes,0.00010934937124111334,0.00,yes,no,author_data_deterministic_replay
COR-0505,hc_1m_new,hc_1m_16-20_new.svg,Return,RAPS,-0.02,-0.02205440131219246,-0.02,yes,0.00010934937124111334,0.00,no,no,author_data_deterministic_replay
COR-0506,hc_1m_new,hc_1m_16-20_new.svg,Return,EVC,-0.11,-0.1108050847457627,-0.11,yes,-0.1108050847457627,-0.11,yes,no,author_data_deterministic_replay
COR-0507,hc_1m_new,hc_1m_16-20_new.svg,Return,VEC,0.08,0.08143794423182064,0.08,yes,0.08143794423182064,0.08,yes,no,author_data_deterministic_replay
COR-0508,hc_1m_new,hc_1m_16-20_new.svg,Return,PLF,0.05,0.05275423728813558,0.05,yes,0.05275423728813558,0.05,yes,no,author_data_deterministic_replay
COR-0509,hc_1m_new,hc_1m_16-20_new.svg,Return,IQS,-0.06,-0.059014488791689426,-0.06,yes,-0.059014488791689426,-0.06,yes,no,author_data_deterministic_replay
COR-0510,hc_1m_new,hc_1m_16-20_new.svg,Return,Return,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0511,hc_3m_existing,hc_3m_16-20_old.svg,P/E,P/E,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0512,hc_3m_existing,hc_3m_16-20_old.svg,P/E,P/B,0.37,0.3667657045840407,0.37,yes,0.3667657045840407,0.37,yes,no,author_data_deterministic_replay
COR-0513,hc_3m_existing,hc_3m_16-20_old.svg,P/E,ROA,-0.28,-0.2797962648556876,-0.28,yes,-0.2797962648556876,-0.28,yes,no,author_data_deterministic_replay
COR-0514,hc_3m_existing,hc_3m_16-20_old.svg,P/E,ROE,-0.44,-0.44280560271646874,-0.44,yes,-0.44280560271646874,-0.44,yes,no,author_data_deterministic_replay
COR-0515,hc_3m_existing,hc_3m_16-20_old.svg,P/E,FCF,-0.55,-0.5526528013582342,-0.55,yes,-0.5526528013582342,-0.55,yes,no,author_data_deterministic_replay
COR-0516,hc_3m_existing,hc_3m_16-20_old.svg,P/E,P/CF,0.59,0.5942911714770799,0.59,yes,0.5942911714770799,0.59,yes,no,author_data_deterministic_replay
COR-0517,hc_3m_existing,hc_3m_16-20_old.svg,P/E,EBITDA,0.43,0.43215195246179966,0.43,yes,0.43215195246179966,0.43,yes,no,author_data_deterministic_replay
COR-0518,hc_3m_existing,hc_3m_16-20_old.svg,P/E,GM,0.29,0.286651103565365,0.29,yes,0.286651103565365,0.29,yes,no,author_data_deterministic_replay
COR-0519,hc_3m_existing,hc_3m_16-20_old.svg,P/E,NM,-0.27,-0.271455857385399,-0.27,yes,-0.271455857385399,-0.27,yes,no,author_data_deterministic_replay
COR-0520,hc_3m_existing,hc_3m_16-20_old.svg,P/E,SPS,-0.53,-0.5318972835314091,-0.53,yes,-0.5318972835314091,-0.53,yes,no,author_data_deterministic_replay
COR-0521,hc_3m_existing,hc_3m_16-20_old.svg,P/E,Return,0.11,0.11025042444821734,0.11,yes,0.11025042444821734,0.11,yes,no,author_data_deterministic_replay
COR-0522,hc_3m_existing,hc_3m_16-20_old.svg,P/B,P/E,0.37,0.3667657045840407,0.37,yes,0.3667657045840407,0.37,yes,no,author_data_deterministic_replay
COR-0523,hc_3m_existing,hc_3m_16-20_old.svg,P/B,P/B,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0524,hc_3m_existing,hc_3m_16-20_old.svg,P/B,ROA,0.27,0.27472410865874364,0.27,yes,0.27472410865874364,0.27,yes,no,author_data_deterministic_replay
COR-0525,hc_3m_existing,hc_3m_16-20_old.svg,P/B,ROE,0.29,0.2911290322580645,0.29,yes,0.2911290322580645,0.29,yes,no,author_data_deterministic_replay
COR-0526,hc_3m_existing,hc_3m_16-20_old.svg,P/B,FCF,-0.34,-0.3446943972835314,-0.34,yes,-0.3446943972835314,-0.34,yes,no,author_data_deterministic_replay
COR-0527,hc_3m_existing,hc_3m_16-20_old.svg,P/B,P/CF,0.50,0.501018675721562,0.50,yes,0.501018675721562,0.50,yes,no,author_data_deterministic_replay
COR-0528,hc_3m_existing,hc_3m_16-20_old.svg,P/B,EBITDA,0.34,0.3424448217317487,0.34,yes,0.3424448217317487,0.34,yes,no,author_data_deterministic_replay
COR-0529,hc_3m_existing,hc_3m_16-20_old.svg,P/B,GM,0.50,0.4973896434634974,0.50,yes,0.4973896434634974,0.50,yes,no,author_data_deterministic_replay
COR-0530,hc_3m_existing,hc_3m_16-20_old.svg,P/B,NM,0.22,0.22158319185059422,0.22,yes,0.22158319185059422,0.22,yes,no,author_data_deterministic_replay
COR-0531,hc_3m_existing,hc_3m_16-20_old.svg,P/B,SPS,-0.52,-0.5240662139219016,-0.52,yes,-0.5240662139219016,-0.52,yes,no,author_data_deterministic_replay
COR-0532,hc_3m_existing,hc_3m_16-20_old.svg,P/B,Return,0.10,0.10029711375212222,0.10,yes,0.10029711375212222,0.10,yes,no,author_data_deterministic_replay
COR-0533,hc_3m_existing,hc_3m_16-20_old.svg,ROA,P/E,-0.28,-0.2797962648556876,-0.28,yes,-0.2797962648556876,-0.28,yes,no,author_data_deterministic_replay
COR-0534,hc_3m_existing,hc_3m_16-20_old.svg,ROA,P/B,0.27,0.27472410865874364,0.27,yes,0.27472410865874364,0.27,yes,no,author_data_deterministic_replay
COR-0535,hc_3m_existing,hc_3m_16-20_old.svg,ROA,ROA,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0536,hc_3m_existing,hc_3m_16-20_old.svg,ROA,ROE,0.80,0.8017402376910017,0.80,yes,0.8017402376910017,0.80,yes,no,author_data_deterministic_replay
COR-0537,hc_3m_existing,hc_3m_16-20_old.svg,ROA,FCF,0.06,0.0609083191850594,0.06,yes,0.0609083191850594,0.06,yes,no,author_data_deterministic_replay
COR-0538,hc_3m_existing,hc_3m_16-20_old.svg,ROA,P/CF,0.29,0.2892614601018676,0.29,yes,0.2892614601018676,0.29,yes,no,author_data_deterministic_replay
COR-0539,hc_3m_existing,hc_3m_16-20_old.svg,ROA,EBITDA,0.50,0.49516129032258066,0.50,yes,0.49516129032258066,0.50,yes,no,author_data_deterministic_replay
COR-0540,hc_3m_existing,hc_3m_16-20_old.svg,ROA,GM,0.37,0.37353565365025476,0.37,yes,0.37353565365025476,0.37,yes,no,author_data_deterministic_replay
COR-0541,hc_3m_existing,hc_3m_16-20_old.svg,ROA,NM,0.87,0.8717105263157895,0.87,yes,0.8717105263157895,0.87,yes,no,author_data_deterministic_replay
COR-0542,hc_3m_existing,hc_3m_16-20_old.svg,ROA,SPS,-0.16,-0.157427843803056,-0.16,yes,-0.157427843803056,-0.16,yes,no,author_data_deterministic_replay
COR-0543,hc_3m_existing,hc_3m_16-20_old.svg,ROA,Return,0.10,0.10265280135823429,0.10,yes,0.10265280135823429,0.10,yes,no,author_data_deterministic_replay
COR-0544,hc_3m_existing,hc_3m_16-20_old.svg,ROE,P/E,-0.44,-0.44280560271646874,-0.44,yes,-0.44280560271646874,-0.44,yes,no,author_data_deterministic_replay
COR-0545,hc_3m_existing,hc_3m_16-20_old.svg,ROE,P/B,0.29,0.2911290322580645,0.29,yes,0.2911290322580645,0.29,yes,no,author_data_deterministic_replay
COR-0546,hc_3m_existing,hc_3m_16-20_old.svg,ROE,ROA,0.80,0.8017402376910017,0.80,yes,0.8017402376910017,0.80,yes,no,author_data_deterministic_replay
COR-0547,hc_3m_existing,hc_3m_16-20_old.svg,ROE,ROE,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0548,hc_3m_existing,hc_3m_16-20_old.svg,ROE,FCF,0.22,0.2238539898132428,0.22,yes,0.2238539898132428,0.22,yes,no,author_data_deterministic_replay
COR-0549,hc_3m_existing,hc_3m_16-20_old.svg,ROE,P/CF,0.06,0.055666383701188454,0.06,yes,0.055666383701188454,0.06,yes,no,author_data_deterministic_replay
COR-0550,hc_3m_existing,hc_3m_16-20_old.svg,ROE,EBITDA,0.22,0.21975806451612906,0.22,yes,0.21975806451612906,0.22,yes,no,author_data_deterministic_replay
COR-0551,hc_3m_existing,hc_3m_16-20_old.svg,ROE,GM,0.25,0.2465619694397283,0.25,yes,0.2465619694397283,0.25,yes,no,author_data_deterministic_replay
COR-0552,hc_3m_existing,hc_3m_16-20_old.svg,ROE,NM,0.67,0.6693548387096775,0.67,yes,0.6693548387096775,0.67,yes,no,author_data_deterministic_replay
COR-0553,hc_3m_existing,hc_3m_16-20_old.svg,ROE,SPS,0.02,0.01706281833616298,0.02,yes,0.01706281833616298,0.02,yes,no,author_data_deterministic_replay
COR-0554,hc_3m_existing,hc_3m_16-20_old.svg,ROE,Return,0.05,0.047325976230899826,0.05,yes,0.047325976230899826,0.05,yes,no,author_data_deterministic_replay
COR-0555,hc_3m_existing,hc_3m_16-20_old.svg,FCF,P/E,-0.55,-0.5526528013582342,-0.55,yes,-0.5526528013582342,-0.55,yes,no,author_data_deterministic_replay
COR-0556,hc_3m_existing,hc_3m_16-20_old.svg,FCF,P/B,-0.34,-0.3446943972835314,-0.34,yes,-0.3446943972835314,-0.34,yes,no,author_data_deterministic_replay
COR-0557,hc_3m_existing,hc_3m_16-20_old.svg,FCF,ROA,0.06,0.0609083191850594,0.06,yes,0.0609083191850594,0.06,yes,no,author_data_deterministic_replay
COR-0558,hc_3m_existing,hc_3m_16-20_old.svg,FCF,ROE,0.22,0.2238539898132428,0.22,yes,0.2238539898132428,0.22,yes,no,author_data_deterministic_replay
COR-0559,hc_3m_existing,hc_3m_16-20_old.svg,FCF,FCF,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0560,hc_3m_existing,hc_3m_16-20_old.svg,FCF,P/CF,-0.60,-0.5954159592529711,-0.60,yes,-0.5954159592529711,-0.60,yes,no,author_data_deterministic_replay
COR-0561,hc_3m_existing,hc_3m_16-20_old.svg,FCF,EBITDA,-0.37,-0.36708404074702894,-0.37,yes,-0.36708404074702894,-0.37,yes,no,author_data_deterministic_replay
COR-0562,hc_3m_existing,hc_3m_16-20_old.svg,FCF,GM,-0.19,-0.18673599320882853,-0.19,yes,-0.18673599320882853,-0.19,yes,no,author_data_deterministic_replay
COR-0563,hc_3m_existing,hc_3m_16-20_old.svg,FCF,NM,0.13,0.12941426146010188,0.13,yes,0.12941426146010188,0.13,yes,no,author_data_deterministic_replay
COR-0564,hc_3m_existing,hc_3m_16-20_old.svg,FCF,SPS,0.72,0.7161714770797963,0.72,yes,0.7161714770797963,0.72,yes,no,author_data_deterministic_replay
COR-0565,hc_3m_existing,hc_3m_16-20_old.svg,FCF,Return,-0.14,-0.1425084889643463,-0.14,yes,-0.1425084889643463,-0.14,yes,no,author_data_deterministic_replay
COR-0566,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,P/E,0.59,0.5942911714770799,0.59,yes,0.5942911714770799,0.59,yes,no,author_data_deterministic_replay
COR-0567,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,P/B,0.50,0.501018675721562,0.50,yes,0.501018675721562,0.50,yes,no,author_data_deterministic_replay
COR-0568,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,ROA,0.29,0.2892614601018676,0.29,yes,0.2892614601018676,0.29,yes,no,author_data_deterministic_replay
COR-0569,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,ROE,0.06,0.055666383701188454,0.06,yes,0.055666383701188454,0.06,yes,no,author_data_deterministic_replay
COR-0570,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,FCF,-0.60,-0.5954159592529711,-0.60,yes,-0.5954159592529711,-0.60,yes,no,author_data_deterministic_replay
COR-0571,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,P/CF,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0572,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,EBITDA,0.75,0.7472835314091681,0.75,yes,0.7472835314091681,0.75,yes,no,author_data_deterministic_replay
COR-0573,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,GM,0.41,0.4087224108658743,0.41,yes,0.4087224108658743,0.41,yes,no,author_data_deterministic_replay
COR-0574,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,NM,0.25,0.24755942275042442,0.25,yes,0.24755942275042442,0.25,yes,no,author_data_deterministic_replay
COR-0575,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,SPS,-0.58,-0.5773981324278438,-0.58,yes,-0.5773981324278438,-0.58,yes,no,author_data_deterministic_replay
COR-0576,hc_3m_existing,hc_3m_16-20_old.svg,P/CF,Return,0.22,0.2162775891341256,0.22,yes,0.2162775891341256,0.22,yes,no,author_data_deterministic_replay
COR-0577,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,P/E,0.43,0.43215195246179966,0.43,yes,0.43215195246179966,0.43,yes,no,author_data_deterministic_replay
COR-0578,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,P/B,0.34,0.3424448217317487,0.34,yes,0.3424448217317487,0.34,yes,no,author_data_deterministic_replay
COR-0579,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,ROA,0.50,0.49516129032258066,0.50,yes,0.49516129032258066,0.50,yes,no,author_data_deterministic_replay
COR-0580,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,ROE,0.22,0.21975806451612906,0.22,yes,0.21975806451612906,0.22,yes,no,author_data_deterministic_replay
COR-0581,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,FCF,-0.37,-0.36708404074702894,-0.37,yes,-0.36708404074702894,-0.37,yes,no,author_data_deterministic_replay
COR-0582,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,P/CF,0.75,0.7472835314091681,0.75,yes,0.7472835314091681,0.75,yes,no,author_data_deterministic_replay
COR-0583,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,EBITDA,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0584,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,GM,0.35,0.3545840407470288,0.35,yes,0.3545840407470288,0.35,yes,no,author_data_deterministic_replay
COR-0585,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,NM,0.47,0.4734295415959253,0.47,yes,0.4734295415959253,0.47,yes,no,author_data_deterministic_replay
COR-0586,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,SPS,-0.42,-0.4151740237691002,-0.42,yes,-0.4151740237691002,-0.42,yes,no,author_data_deterministic_replay
COR-0587,hc_3m_existing,hc_3m_16-20_old.svg,EBITDA,Return,0.23,0.23024193548387098,0.23,yes,0.23024193548387098,0.23,yes,no,author_data_deterministic_replay
COR-0588,hc_3m_existing,hc_3m_16-20_old.svg,GM,P/E,0.29,0.286651103565365,0.29,yes,0.286651103565365,0.29,yes,no,author_data_deterministic_replay
COR-0589,hc_3m_existing,hc_3m_16-20_old.svg,GM,P/B,0.50,0.4973896434634974,0.50,yes,0.4973896434634974,0.50,yes,no,author_data_deterministic_replay
COR-0590,hc_3m_existing,hc_3m_16-20_old.svg,GM,ROA,0.37,0.37353565365025476,0.37,yes,0.37353565365025476,0.37,yes,no,author_data_deterministic_replay
COR-0591,hc_3m_existing,hc_3m_16-20_old.svg,GM,ROE,0.25,0.2465619694397283,0.25,yes,0.2465619694397283,0.25,yes,no,author_data_deterministic_replay
COR-0592,hc_3m_existing,hc_3m_16-20_old.svg,GM,FCF,-0.19,-0.18673599320882853,-0.19,yes,-0.18673599320882853,-0.19,yes,no,author_data_deterministic_replay
COR-0593,hc_3m_existing,hc_3m_16-20_old.svg,GM,P/CF,0.41,0.4087224108658743,0.41,yes,0.4087224108658743,0.41,yes,no,author_data_deterministic_replay
COR-0594,hc_3m_existing,hc_3m_16-20_old.svg,GM,EBITDA,0.35,0.3545840407470288,0.35,yes,0.3545840407470288,0.35,yes,no,author_data_deterministic_replay
COR-0595,hc_3m_existing,hc_3m_16-20_old.svg,GM,GM,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0596,hc_3m_existing,hc_3m_16-20_old.svg,GM,NM,0.54,0.5442911714770798,0.54,yes,0.5442911714770798,0.54,yes,no,author_data_deterministic_replay
COR-0597,hc_3m_existing,hc_3m_16-20_old.svg,GM,SPS,-0.67,-0.667402376910017,-0.67,yes,-0.667402376910017,-0.67,yes,no,author_data_deterministic_replay
COR-0598,hc_3m_existing,hc_3m_16-20_old.svg,GM,Return,0.08,0.08418930390492363,0.08,yes,0.08418930390492363,0.08,yes,no,author_data_deterministic_replay
COR-0599,hc_3m_existing,hc_3m_16-20_old.svg,NM,P/E,-0.27,-0.271455857385399,-0.27,yes,-0.271455857385399,-0.27,yes,no,author_data_deterministic_replay
COR-0600,hc_3m_existing,hc_3m_16-20_old.svg,NM,P/B,0.22,0.22158319185059422,0.22,yes,0.22158319185059422,0.22,yes,no,author_data_deterministic_replay
COR-0601,hc_3m_existing,hc_3m_16-20_old.svg,NM,ROA,0.87,0.8717105263157895,0.87,yes,0.8717105263157895,0.87,yes,no,author_data_deterministic_replay
COR-0602,hc_3m_existing,hc_3m_16-20_old.svg,NM,ROE,0.67,0.6693548387096775,0.67,yes,0.6693548387096775,0.67,yes,no,author_data_deterministic_replay
COR-0603,hc_3m_existing,hc_3m_16-20_old.svg,NM,FCF,0.13,0.12941426146010188,0.13,yes,0.12941426146010188,0.13,yes,no,author_data_deterministic_replay
COR-0604,hc_3m_existing,hc_3m_16-20_old.svg,NM,P/CF,0.25,0.24755942275042442,0.25,yes,0.24755942275042442,0.25,yes,no,author_data_deterministic_replay
COR-0605,hc_3m_existing,hc_3m_16-20_old.svg,NM,EBITDA,0.47,0.4734295415959253,0.47,yes,0.4734295415959253,0.47,yes,no,author_data_deterministic_replay
COR-0606,hc_3m_existing,hc_3m_16-20_old.svg,NM,GM,0.54,0.5442911714770798,0.54,yes,0.5442911714770798,0.54,yes,no,author_data_deterministic_replay
COR-0607,hc_3m_existing,hc_3m_16-20_old.svg,NM,NM,1.00,1.0,1.00,yes,1.0,1.00,yes,no,author_data_deterministic_replay
COR-0608,hc_3m_existing,hc_3m_16-20_old.svg,NM,SPS,-0.24,-0.2449490662139219,-0.24,yes,-0.2449490662139219,-0.24,yes,no,author_data_deterministic_replay
COR-0609,hc_3m_existing,hc_3m_16-20_old.svg,NM,Return,0.12,0.11744482173174871,0.12,yes,0.11744482173174871,0.12,yes,no,author_data_deterministic_replay
COR-0610,hc_3m_existing,hc_3m_16-20_old.svg,SPS,P/E,-0.53,-0.5318972835314091,-0.53,yes,-0.5318972835314091,-0.53,yes,no,author_data_deterministic_replay
COR-0611,hc_3m_existing,hc_3m_16-20_old.svg,SPS,P/B,-0.52,-0.5240662139219016,-0.52,yes,-0.5240662139219016,-0.52,yes,no,author_data_deterministic_replay
COR-0612,hc_3m_existing,hc_3m_16-20_old.svg,SPS,ROA,-0.16,-0.157427843803056,-0.16,yes,-0.157427843803056,-0.16,yes,no,author_data_deterministic_replay
COR-0613,hc_3m_existing,hc_3m_16-20_old.svg,SPS,ROE,0.02,0.01706281833616298,0.02,yes,0.01706281833616298,0.02,yes,no,author_data_deterministic_replay
COR-0614,hc_3m_existing,hc_3m_16-20_old.svg,SPS,FCF,0.72,0.7161714770797963,0.72,yes,0.7161714770797963,0.72,yes,no,author_data_deterministic_replay
COR-0615,hc_3m_existing,hc_3m_16-20_old.svg,SPS,P/CF,-0.58,-0.5773981324278438,-0.58,yes,-0.5773981324278438,-0.58,yes,no,author_data_deterministic_replay
COR-0616,hc_3m_existing,hc_3m_16-20_old.svg,SPS,EBITDA,-0.42,-0.4151740237691002,-0.42,yes,-0.4151740237691002,-0.42,yes,no,author_data_deterministic_replay
COR-0617,hc_3m_existing,hc_3m_16-20_old.svg,SPS,GM,-0.67,-0.667402376910017,-0.67,yes,-0.667402376910017,-0.67,yes,no,author_data_deterministic_replay
COR-0618,hc_3m_existing,hc_3m_16-20_old.svg,SPS,NM,-0.24,-0.2449490662139219,-0.24,yes,-0.2449490662139219,-0.24,yes,no,author_data_deterministic_replay
